"                                               car";"area";"uf";"mun";"modulo_fiscal";"tipo_imovel";"situacao";"condicao                                               "
" TO-1707108-C1D9FFAB70AC43E2AC5E7DD3484C15F4";"55.2481";"TO";"Divinópolis do Tocantins";"0.6906";"IRU";"AT";"Aguardando analise"
" TO-1707108-3A6F75340BE1461289BECA7FDABC0724";"70.0522";"TO";"Divinópolis do Tocantins";"0.8757";"IRU";"AT";"Aguardando analise"
" TO-1707108-198DD043FF714353BDC0D6583CC6F134";"949.2015";"TO";"Divinópolis do Tocantins";"11.8650";"IRU";"AT";"Aguardando analise"
" TO-1707108-A3FCE0017E0148AABACBDC8F5BFA0811";"462.6102";"TO";"Divinópolis do Tocantins";"5.7826";"IRU";"AT";"Aguardando analise"
" TO-1707108-6BCD75C007944BB88735C1C212340456";"96.3920";"TO";"Divinópolis do Tocantins";"1.2049";"IRU";"AT";"Aguardando analise"
" TO-1707108-3B89361D5E92491EAD8ACB2C020E8061";"340.5580";"TO";"Divinópolis do Tocantins";"4.2570";"IRU";"AT";"Aguardando analise"
" TO-1707108-496504D97B6E4A2C9AA78925CEB71FD8";"195.1749";"TO";"Divinópolis do Tocantins";"2.4397";"IRU";"AT";"Aguardando analise"
" TO-1707108-F3057279142743A5A594E255D7E489C6";"310.8727";"TO";"Divinópolis do Tocantins";"3.8859";"IRU";"AT";"Aguardando analise"
" TO-1707108-CD0C116C5D2A41E7B984CFAE801A57F2";"137.8580";"TO";"Divinópolis do Tocantins";"1.7232";"IRU";"AT";"Aguardando analise"
" TO-1707108-46C143ABA9224F7A86B5D9A62A9E7E30";"146.2993";"TO";"Divinópolis do Tocantins";"1.8287";"IRU";"AT";"Aguardando analise"
" TO-1707108-745291B6FC0645E299440236C2EC14C6";"290.4006";"TO";"Divinópolis do Tocantins";"3.6300";"IRU";"AT";"Aguardando analise"
" TO-1707108-A64588D818134224A59ED9D3CA8FFCBF";"200.9761";"TO";"Divinópolis do Tocantins";"2.5122";"IRU";"AT";"Aguardando analise"
" TO-1707108-3CCDBE7D2FA64A538A30861B127094FE";"310.3566";"TO";"Divinópolis do Tocantins";"3.8795";"IRU";"AT";"Aguardando analise"
" TO-1707108-70CA44963D864E1EA546A6B3D3D8294C";"523.6515";"TO";"Divinópolis do Tocantins";"6.5456";"IRU";"AT";"Aguardando analise"
" TO-1707108-86BC88B7E35C47B48FD1609A498084E3";"251.8094";"TO";"Divinópolis do Tocantins";"3.1476";"IRU";"AT";"Aguardando analise"
" TO-1707108-4D75DAF295E4485597EEC4154D058B2D";"36.6359";"TO";"Divinópolis do Tocantins";"0.4579";"IRU";"AT";"Aguardando analise"
" TO-1707108-7AAE69A866A348BC93AC98BAAD8DC8F5";"210.2974";"TO";"Divinópolis do Tocantins";"2.6287";"IRU";"AT";"Aguardando analise"
" TO-1707108-C76A890100444495AB228E5A0617F8EA";"96.3629";"TO";"Divinópolis do Tocantins";"1.2045";"IRU";"AT";"Aguardando analise"
" TO-1707108-EBF818EB5EE44C9EA0A1B3F2CFF72C59";"23.5068";"TO";"Divinópolis do Tocantins";"0.2938";"IRU";"AT";"Aguardando analise"
" TO-1707108-D4B229BFFA2C45F3A3F90C52F085987E";"21.5471";"TO";"Divinópolis do Tocantins";"0.2693";"IRU";"AT";"Aguardando analise"
" TO-1707108-FC2BB88D5D744723BDCE1CC5A035E36D";"677.5586";"TO";"Divinópolis do Tocantins";"8.4696";"IRU";"AT";"Aguardando analise"
" TO-1707108-A10094F5C5704EF9AB4EFDC8E4F709A1";"139.2188";"TO";"Divinópolis do Tocantins";"1.7402";"IRU";"AT";"Aguardando analise"
" TO-1707108-E895C51CCDFE48BDB8D3F667D1A6A875";"71.5639";"TO";"Divinópolis do Tocantins";"0.8945";"IRU";"AT";"Aguardando analise"
" TO-1707108-4D584E728428451BB3283FD95746BE90";"23.6899";"TO";"Divinópolis do Tocantins";"0.2961";"IRU";"AT";"Aguardando analise"
" TO-1707108-254E4EAA4A0A4E8C9F997F9A847353CD";"24.5031";"TO";"Divinópolis do Tocantins";"0.3063";"IRU";"AT";"Aguardando analise"
" TO-1707108-F0F94E0527AF411A94C3CE9D514F1C77";"50.2504";"TO";"Divinópolis do Tocantins";"0.6281";"IRU";"AT";"Aguardando analise"
" TO-1707108-4F15A8D174D3497EBEE711B8BDB65E94";"50.2173";"TO";"Divinópolis do Tocantins";"0.6277";"IRU";"AT";"Aguardando analise"
" TO-1707108-255C95361C5646679A34405F38E7F586";"48.0048";"TO";"Divinópolis do Tocantins";"0.6001";"IRU";"AT";"Aguardando análise"
" TO-1707108-A06CDF2DD3CF443A9A6BB4FB7C794A8A";"75.4952";"TO";"Divinópolis do Tocantins";"0.9437";"IRU";"AT";"Aguardando análise, não passível de revisão de dados"
" TO-1707108-33873BF042FD49CD9AACC9F7B4F3C5E1";"66.1522";"TO";"Divinópolis do Tocantins";"0.8269";"IRU";"AT";"Aguardando analise"
" TO-1707108-D5233E25E38546BE908C77C994BABB8A";"233.0999";"TO";"Divinópolis do Tocantins";"2.9137";"IRU";"AT";"Aguardando analise"
" TO-1707108-CC945CD268994BC7940C989DA318D65F";"599.1932";"TO";"Divinópolis do Tocantins";"7.4899";"IRU";"AT";"Aguardando analise"
" TO-1707108-762DFFF3D1F042629489C3B9C10FD3BD";"1803.7295";"TO";"Divinópolis do Tocantins";"22.5466";"IRU";"AT";"Aguardando análise"
