"                                        car";"area";"uf";"mun";"modulo_fiscal";"tipo_imovel";"situacao";"condicao                                         "
" MG-3111101-FD567AC59EFB4FAC9B12497A04A02C68";"7.4750";"MG";"Campina Verde";"0.2492";"IRU";"AT";"Aguardando analise"
" MG-3111101-591F0E5A9ACA47D7B4BCA9CC2147B9B0";"51.1061";"MG";"Campina Verde";"1.7035";"IRU";"AT";"Aguardando analise"
" MG-3111101-06234D34002B4D8DB1A8C3D1447F1B60";"49.4967";"MG";"Campina Verde";"1.6499";"IRU";"AT";"Aguardando analise"
" MG-3111101-F6F568B88D194EC8A7F77151215DDF49";"21.8502";"MG";"Campina Verde";"0.7300";"IRU";"AT";"Aguardando análise"
" MG-3111101-CDAD7A21711C4C6F82951D7F9DA477C6";"434.1939";"MG";"Campina Verde";"14.4731";"IRU";"AT";"Aguardando analise"
" MG-3111101-BCFCC4D6281C4500B79EB79C8DCE481A";"174.2673";"MG";"Campina Verde";"5.8089";"IRU";"AT";"Aguardando análise, não passível de revisão de dados"
" MG-3111101-DE923B2024B54BB79B687A1814179102";"65.9247";"MG";"Campina Verde";"2.1975";"IRU";"AT";"Aguardando analise"
" MG-3111101-923489C3C9E44F5D864FA9FB84320A25";"86.0142";"MG";"Campina Verde";"2.8671";"IRU";"AT";"Aguardando analise"
" MG-3111101-0FB43F2AD080483F943E8E607D2CB37D";"289.3807";"MG";"Campina Verde";"9.6460";"IRU";"AT";"Aguardando analise"
" MG-3111101-CFE64C6EC4534699AE0CC4D479B0E575";"135.0021";"MG";"Campina Verde";"4.5001";"IRU";"AT";"Aguardando analise"
" MG-3111101-42E28D7B0AF943CAB41FE715D6701E7D";"27.0000";"MG";"Campina Verde";"0.9100";"IRU";"AT";"Aguardando análise"
" MG-3111101-F048621A0FB34A4A839252A8D73CECEB";"37.7167";"MG";"Campina Verde";"1.2572";"IRU";"AT";"Aguardando analise"
" MG-3111101-D3315FAD2F93422B9D54F85C73213E9B";"75.9418";"MG";"Campina Verde";"2.5314";"IRU";"AT";"Aguardando analise"
" MG-3111101-F5B5D6811D1F48B8BB7C15EF7ADCF023";"71.1682";"MG";"Campina Verde";"2.3723";"IRU";"AT";"Aguardando analise"
" MG-3111101-AB946521F5954D299975F5C14D66775F";"3.0174";"MG";"Campina Verde";"0.1006";"IRU";"AT";"Aguardando analise"
" MG-3111101-52F4CE9B94B94232A6D82CDA9C7D65CB";"43.8951";"MG";"Campina Verde";"1.4632";"IRU";"AT";"Aguardando analise"
